timestamp,adservice_running,adservice_paused,cartservice_running,cartservice_paused,checkoutservice_running,checkoutservice_paused,currencyservice_running,currencyservice_paused,emailservice_running,emailservice_paused,paymentservice_running,paymentservice_paused,frontend_running,frontend_paused,productcatalogservice_running,productcatalogservice_paused,recommendationservice_running,recommendationservice_paused,shippingservice_running,shippingservice_paused
2025-04-28T13:28:54.990205,3,0,2,1,3,0,2,1,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:29:10.149437,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:29:25.349640,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:29:40.498681,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:29:55.639946,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:30:10.828228,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:30:25.979731,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:30:41.146110,3,0,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T13:30:56.288646,3,0,3,0,3,0,2,1,2,1,2,1,2,1,1,0,1,0,1,0
2025-04-28T13:31:11.442445,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:31:26.588676,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:31:41.727949,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:31:56.899780,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:32:12.045834,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:32:27.225678,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:32:42.366599,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:32:57.526779,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,0,2,0,2,0
2025-04-28T13:33:12.666942,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:33:27.837701,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:33:42.975712,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:33:58.111403,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:34:13.276664,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:34:28.418610,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:34:43.598880,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:34:58.741586,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:35:13.892087,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:35:29.139910,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:35:44.280371,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:35:59.445406,2,0,2,0,2,0,2,1,2,1,2,1,2,0,2,0,2,0,2,0
2025-04-28T13:36:14.576762,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:36:29.742957,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:36:44.889923,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:37:00.055671,2,0,2,0,2,0,2,1,2,1,2,1,1,1,1,1,1,1,1,1
2025-04-28T13:37:15.193416,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:37:30.330686,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:37:45.486642,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:38:00.626591,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:38:15.783632,1,1,1,1,1,1,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:38:30.925188,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:38:46.068634,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:39:01.205999,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:39:16.362789,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:39:31.506905,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:39:46.685163,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:40:01.836644,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,1
2025-04-28T13:40:16.977637,1,1,1,1,1,1,2,0,2,0,2,0,2,1,2,1,2,1,2,1
2025-04-28T13:40:32.154650,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:40:47.307787,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:41:02.481670,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:41:17.616631,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,1
2025-04-28T13:41:32.763715,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:41:47.907479,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:42:03.063608,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:42:18.235689,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,1
2025-04-28T13:42:33.390231,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:42:48.553690,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:43:03.696643,1,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T13:43:18.852639,1,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T13:43:33.985252,1,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T13:43:49.142666,1,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T13:44:04.269584,1,0,1,0,1,0,1,0,3,0,3,0,3,0,2,1,2,1,2,1
2025-04-28T13:44:19.403568,0,1,0,1,0,1,0,1,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T13:44:34.550159,1,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T13:44:49.719910,1,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T13:45:04.862642,2,0,2,0,2,0,2,0,1,2,1,2,1,2,2,0,2,0,2,0
2025-04-28T13:45:20.014026,1,1,1,1,1,1,1,1,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:45:35.185513,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:45:50.325153,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:46:05.490233,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,0,2,0,2,0
2025-04-28T13:46:20.634534,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:46:35.774410,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:46:50.913746,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:47:06.079432,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:47:21.217654,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:47:36.353666,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:47:51.492545,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:48:06.631637,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:48:21.791934,1,1,1,1,1,1,3,0,3,0,3,0,1,1,1,1,1,1,1,1
2025-04-28T13:48:36.932140,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:48:52.107931,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:49:07.256913,1,1,1,1,1,1,3,0,3,0,3,0,3,0,1,1,1,1,1,1
2025-04-28T13:49:22.396485,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:49:37.586260,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:49:52.734139,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:50:07.881898,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:50:23.026978,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:50:38.199960,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:50:53.338680,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:51:08.540650,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:51:23.678744,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:51:38.823535,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:51:53.967006,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:52:09.112690,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:52:24.276770,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:52:39.413904,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:52:54.584690,3,0,3,0,3,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:53:09.735473,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:53:24.889123,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:53:40.055262,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:53:55.201952,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:54:10.383742,1,1,1,1,1,1,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:54:25.535321,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:54:40.686648,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:54:55.831650,3,0,3,0,3,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:55:11.020731,3,0,3,0,3,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0
2025-04-28T13:55:26.195658,3,0,3,0,3,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0
2025-04-28T13:55:41.343825,3,0,3,0,3,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0
2025-04-28T13:55:56.495850,3,0,3,0,3,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0
2025-04-28T13:56:11.653770,3,0,3,0,3,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0
2025-04-28T13:56:26.823743,3,0,3,0,3,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0
2025-04-28T13:56:41.966639,3,0,3,0,3,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0
2025-04-28T13:56:57.132126,3,0,3,0,3,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:57:12.311224,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:57:27.456974,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:57:42.627740,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:57:57.885415,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:58:13.058078,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:58:28.202318,2,0,2,0,2,0,1,1,1,1,1,1,3,0,3,0,3,0,3,0
2025-04-28T13:58:43.341768,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:58:58.512193,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:59:13.655642,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:59:28.834022,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:59:43.972639,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:59:59.125234,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:00:14.264341,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:00:29.407789,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:00:44.573361,3,0,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T14:00:59.717698,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:01:14.905113,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:01:30.048763,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:01:45.188691,2,0,2,0,2,0,2,1,2,1,2,1,2,1,2,0,2,0,2,0
2025-04-28T14:02:00.365742,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:02:15.513772,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:02:30.655137,2,0,2,0,2,0,2,1,2,1,2,1,2,1,2,0,2,0,2,0
2025-04-28T14:02:45.797689,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:03:00.964230,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:03:16.100044,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:03:31.278819,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:03:46.412743,1,1,1,1,1,1,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:04:01.553824,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:04:16.696076,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:04:31.840673,2,0,2,0,2,0,3,0,3,0,3,0,1,1,1,1,1,1,1,1
2025-04-28T14:04:47.009690,2,0,2,0,2,0,2,1,2,1,2,1,2,0,2,0,2,0,2,0
2025-04-28T14:05:02.157725,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:05:17.310972,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:05:32.455301,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:05:47.622105,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:06:02.760821,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:06:17.946806,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:06:33.089874,3,0,3,0,3,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1
2025-04-28T14:06:48.229740,2,1,2,1,2,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0
2025-04-28T14:07:03.397642,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:07:18.537930,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:07:33.673689,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:07:48.815174,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:08:03.980229,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:08:19.131159,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:08:34.297458,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0
2025-04-28T14:08:49.432678,3,0,3,0,3,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1
2025-04-28T14:09:04.586635,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:09:19.738169,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:09:34.883236,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:09:50.020130,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:10:05.157026,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:10:20.299679,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:10:35.445444,0,2,0,2,0,2,1,1,3,0,3,0,3,0,1,1,1,1,1,1
2025-04-28T14:10:50.609668,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:11:05.746722,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:11:20.910234,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:11:36.051261,3,0,3,0,3,0,1,1,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T14:11:51.187638,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:12:06.351639,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:12:21.485640,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:12:36.623484,3,0,3,0,3,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1
2025-04-28T14:12:51.757942,3,0,3,0,3,0,1,1,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T14:13:06.932669,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:13:22.072682,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:13:37.244633,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:13:52.379663,1,1,1,1,1,1,1,1,3,0,3,0,3,0,1,1,1,1,1,1
2025-04-28T14:14:07.531016,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:14:22.675852,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:14:37.826011,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:14:52.992862,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T14:15:08.144807,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:15:23.294650,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:15:38.435168,3,0,3,0,3,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1
2025-04-28T14:15:53.608822,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:16:08.748664,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:16:23.915568,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:16:39.055453,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T14:16:54.191535,3,0,3,0,3,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T14:17:09.391948,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T14:17:24.535812,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T14:17:39.706921,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T14:17:54.848091,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,1
2025-04-28T14:18:09.998957,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T14:18:25.145852,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T14:18:40.325247,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T14:18:55.468640,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T14:19:10.615534,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T14:19:25.755014,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T14:19:40.896660,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T14:19:56.064595,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T14:20:11.211929,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T14:20:26.374662,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T14:20:41.506175,2,0,2,0,2,0,1,1,1,1,1,1,1,1,3,0,3,0,3,0
2025-04-28T14:20:56.645600,2,0,2,0,2,0,2,1,2,1,2,1,1,1,3,0,3,0,3,0
2025-04-28T14:21:11.832694,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:21:26.975213,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:21:42.115046,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:21:57.257684,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:22:12.428717,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T14:22:27.578032,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T15:18:47.541357,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
